Пользователь	Югин Дмитрий
Компьютер	Progr10
Дата и время	25.09.2017 11:11:59
	
Параметры:	Период запроса: 01.01.2017 - 31.12.2017
	
День	ID Интернет заказа	Код товара	Количество отгрузок	Сумма отгрузок	Количество возвратов	Сумма возвратов
18.05.2017	3 412 613	121 117			1	12 180
10.05.2017	713 910	121 117			1	11 410
17.05.2017	3 412 613	121 117	1	12 180		
12.05.2017	1 832 569	121 117	1	12 250		
10.05.2017	713 910	121 117	1	11 410		
16.01.2017	1 836 958	121 117	1	11 935		
16.01.2017	1 836 958	121 119	1	5 620		
01.02.2017	660 885	128 037	1	3 850		
02.03.2017	2 189 050	135 085	1	11 950		
01.03.2017	4 201 472	135 085			1	11 950
09.03.2017	1 176 507	135 085			1	10 925
06.03.2017	2 189 050	135 085			1	11 950
01.03.2017	4 201 472	135 085	1	11 950		
07.03.2017	1 176 507	135 085	1	10 925		
06.03.2017	5 470 655	135 157	1	11 025		
07.03.2017	5 470 655	135 157			1	11 025
31.05.2017	1 900 915	135 157	1	13 180		
01.06.2017	1 900 915	135 157			1	13 180
10.03.2017	4 848 015	135 157	1	10 475		
17.07.2017	1 534 817	84 987	1	25 950		
02.06.2017	2 588 075	100 243	1	1 920		
05.06.2017	2 588 075	100 243			1	1 920
17.07.2017	4 837 305	100 407	1	37 710		
20.01.2017	3 048 122	121 410	1	23 685		
23.01.2017	3 048 122	121 410			1	23 685
18.04.2017	3 706 427	128 501	1	28 215		
15.09.2017	4 757 745	135 578	1	16 050		
27.03.2017	2 777 770	135 681	1	2 625		
16.08.2017	659 726	135 681	1	2 890		
05.05.2017	1 309 388	107 054	1	6 280		
13.03.2017	3 823 944	114 489	1	4 955		
28.02.2017	2 087 059	114 515			1	6 415
27.02.2017	2 087 059	114 515	1	6 415		
21.06.2017	1 130 065	128 692			1	9 910
26.01.2017	5 157 605	128 692	1	8 005		
03.02.2017	5 157 605	128 692	1	8 005		
24.04.2017	1 560 348	128 692	1	10 760		
31.01.2017	5 157 605	128 692			1	8 005
21.06.2017	1 130 065	128 692	1	9 910		
05.07.2017	4 691 940	128 692	1	9 910		
05.07.2017	4 691 940	128 692			1	9 910
27.03.2017	2 559 132	128 833	1	24 630		
12.01.2017	4 036 847	128 841	1	16 580		
24.01.2017	4 885 858	128 873	1	4 505		
24.01.2017	4 885 858	128 873			1	4 505
01.03.2017	4 119 190	135 808	1	1 735		
22.03.2017	4 504 311	135 808	1	1 700		
13.07.2017	5 811 616	135 808	1	1 800		
26.07.2017	4 680 438	135 808	1	1 730		
08.02.2017	3 936 481	135 808	1	1 635		
09.06.2017	2 847 586	135 846	1	6 565		
18.09.2017	4 640 286	107 561			1	14 430
15.09.2017	4 640 286	107 561	1	14 430		
15.09.2017	4 163 421	114 268	1	2 025		
25.05.2017	4 087 175	121 403	1	11 395		
08.08.2017	2 152 703	121 439	1	5 755		
04.08.2017	3 987 953	135 414	1	5 485		
07.08.2017	3 987 953	135 414			1	5 485
25.09.2017	3 952 477	153 504	1	6 830		
06.03.2017	5 077 820	114 514	1	7 475		
27.01.2017	759 547	114 514	1	7 475		
18.08.2017	1 784 732	128 698	1	12 470		
28.04.2017	5 966 632	128 787	1	8 810		
25.04.2017	5 173 116	128 787	1	9 145		
20.01.2017	5 558 349	135 809	1	1 410		
23.01.2017	5 558 349	135 809			1	1 410
20.03.2017	1 799 499	135 810	1	1 125		
17.05.2017	5 704 828	135 810	1	1 485		
14.03.2017	1 075 514	135 810	1	1 245		
27.01.2017	3 509 607	135 893			1	700
16.01.2017	4 687 147	135 893	1	700		
30.03.2017	2 025 068	135 893			1	700
26.01.2017	3 509 607	135 893	1	700		
29.03.2017	2 025 068	135 893	1	700		
24.08.2017	279 778	135 986	1	4 750		
24.08.2017	1 901 747	135 986			1	4 935
24.08.2017	1 901 747	135 986	1	4 935		
21.02.2017	1 726 805	135 986	1	4 425		
13.03.2017	1 991 953	136 005	1	10 916,25		
13.07.2017	5 631 892	136 005	2	22 540		
14.07.2017	5 631 892	136 005			2	22 540
07.08.2017	4 116 814	136 005	1	10 045		
21.09.2017	2 743 188	8 307			1	58 505
21.09.2017	2 743 188	8 307	1	58 505		
11.05.2017	1 624 118	77 505	1	1 080		
17.08.2017	1 634 114	77 505	1	1 240		
10.08.2017	450 142	77 539	1	1 115		
16.01.2017	9 000 000 413	77 539	1	1 015		
17.01.2017	9 000 000 413	77 539			1	1 015
19.01.2017	3 735 690	77 539	1	1 015		
20.01.2017	3 624 148	100 828	1	3 990		
19.01.2017	3 738 777	114 854	1	11 440		
19.01.2017	3 738 777	114 854			1	11 440
16.02.2017	2 669 689	78 300	1	5 925		
30.01.2017	4 244 340	101 159	1	3 300		
05.05.2017	1 215 653	101 159	1	3 395		
17.01.2017	1 955 858	101 159	1	3 300		
03.02.2017	1 947 361	101 159	1	3 350		
27.06.2017	1 510 627	101 159	1	3 395		
20.06.2017	5 314 915	101 159	1	3 490		
06.07.2017	4 712 367	129 487			1	10 900
05.07.2017	4 712 367	129 487	1	10 900		
08.09.2017	2 092 922	154 323			1	4 020
05.09.2017	2 092 922	154 323	1	4 020		
23.06.2017	1 249 007	40 849	1	7 055		
09.02.2017	183 291	108 428	1	2 575		
10.02.2017	4 662 717	115 646			2	12 660
09.02.2017	4 662 717	115 646	2	12 660		
15.02.2017	5 044 804	122 884			1	10 240
04.05.2017	3 687 027	107 134	1	2 740		
31.03.2017	456 247	107 134	1	2 740		
06.04.2017	4 025 341	107 195	1	10 410		
28.04.2017	2 652 520	107 372	1	2 565		
14.02.2017	836 787	77 582	1	4 970		
05.07.2017	3 293 205	77 582	1	3 800		
12.09.2017	4 229 689	114 840	1	4 105		
13.09.2017	4 229 689	114 840			1	4 105
23.01.2017	816 438	129 168			1	1 695
16.01.2017	816 438	129 168	1	1 695		
24.04.2017	1 632 310	129 273	1	7 140		
19.09.2017	1 039 147	154 033			1	10 130
19.09.2017	1 039 147	154 033	1	10 130		
17.03.2017	1 003 099	100 940	1	4 770		
18.08.2017	411 316	108 099	1	24 975		
16.02.2017	4 696 176	115 264	1	14 260		
07.07.2017	2 554 962	129 394	1	8 495		
10.07.2017	2 554 962	129 394			1	8 495
05.07.2017	4 712 367	129 484	1	10 630		
06.03.2017	4 438 156	136 566	1	12 935		
06.03.2017	4 438 156	136 566			1	12 935
08.09.2017	2 092 922	154 560			1	5 210
05.09.2017	2 092 922	154 560	1	5 210		
03.03.2017	1 302 634	115 615	1	6 785		
06.03.2017	1 302 634	115 615			1	6 785
07.03.2017	2 956 802	115 615	1	6 785		
03.07.2017	4 352 976	115 660	1	29 130		
16.03.2017	5 593 512	129 699	1	1 400		
16.08.2017	3 495 704	129 733	1	19 470		
20.03.2017	1 314 339	136 839			1	7 455
17.03.2017	1 314 339	136 839	1	7 455		
19.09.2017	1 039 147	154 704			1	10 785
19.09.2017	1 039 147	154 704	1	10 785		
27.07.2017	1 138 919	26 505			1	3 545
26.07.2017	1 138 919	26 505	1	3 545		
07.03.2017	5 198 357	26 506	1	5 075		
17.01.2017	690 978	26 506	1	5 025		
18.01.2017	690 978	26 506			1	5 025
17.05.2017	4 696 197	26 506			1	4 330
21.02.2017	1 028 630	26 506	1	4 360		
15.05.2017	4 696 197	26 506	1	4 330		
05.01.2017	3 557 573	26 506	1	4 680		
09.02.2017	1 783 089	86 195	1	10 380		
26.01.2017	2 477 733	101 725	1	39 820		
11.09.2017	188 771	123 157			1	3 940
08.09.2017	188 771	123 157	1	3 940		
24.03.2017	1 511 367	123 157	1	3 500		
21.06.2017	3 611 589	130 072	1	5 765		
12.01.2017	5 735 381	130 155	1	1 140		
15.08.2017	1 998 273	130 221	1	1 925		
17.08.2017	5 511 550	130 221	1	1 925		
16.02.2017	4 362 723	130 268	1	2 285		
20.04.2017	1 570 834	130 281	1	2 520		
21.04.2017	1 570 834	130 281			1	2 520
29.06.2017	5 813 913	137 155	1	2 495		
30.06.2017	5 813 913	137 155			1	2 495
05.05.2017	4 951 284	137 236	1	1 750		
14.03.2017	2 432 387	116 281			1	15 010
03.08.2017	4 696 474	108 978	1	19 100		
30.06.2017	1 901 108	108 978			1	17 860
21.09.2017	4 679 479	155 094	1	6 375		
26.01.2017	1 168 196	116 245	1	4 455		
27.01.2017	1 168 196	116 245			1	4 455
07.03.2017	3 038 579	116 278	1	5 265		
09.03.2017	3 038 579	116 278			1	5 265
01.03.2017	4 230 264	123 265	1	2 100		
11.08.2017	5 291 168	109 920	1	53 560		
14.06.2017	507 413	124 024	1	4 340		
15.02.2017	836 787	124 182			1	4 870
14.02.2017	836 787	124 182	1	4 870		
21.07.2017	4 250 610	124 186	1	5 335		
24.07.2017	4 250 610	124 186			1	5 335
10.01.2017	1 965 762	109 493	1	2 985		
20.07.2017	3 398 601	123 578	1	4 940		
11.01.2017	5 802 125	123 608	1	9 540		
30.01.2017	5 111 288	123 874	2	17 160		
31.01.2017	5 111 288	123 874			1	9 275
15.02.2017	4 412 743	123 874	1	9 275		
14.04.2017	310 955	137 857	1	14 495		
17.04.2017	310 955	137 857			1	14 495
14.02.2017	5 044 804	122 884	1	10 240		
16.03.2017	4 385 690	129 967	1	2 295		
08.03.2017	2 190 741	136 800	1	13 740		
13.09.2017	4 993 611	136 817	1	1 020		
23.01.2017	439 576	136 933			1	6 185
20.01.2017	439 576	136 933	1	6 185		
26.05.2017	2 586 272	136 938	1	7 825		
19.05.2017	2 586 272	136 938	1	7 825		
19.05.2017	2 586 272	136 938			1	7 825
21.04.2017	2 514 953	123 038			1	6 905
13.04.2017	2 514 953	123 038	1	6 905		
28.04.2017	4 502 629	130 184	1	4 305		
12.05.2017	1 022 425	130 314	1	6 090		
16.06.2017	2 119 136	137 143	1	10 090		
25.09.2017	5 457 062	155 067			1	26 665
21.09.2017	5 457 062	155 067	1	26 665		
25.09.2017	5 441 723	155 160			1	6 380
19.09.2017	5 441 723	155 160	1	6 380		
17.01.2017	1 150 823	123 244	1	1 050		
07.09.2017	2 458 436	123 255	1	2 250		
01.06.2017	5 833 603	123 255	1	2 700		
17.04.2017	271 845	123 307	1	3 780		
18.04.2017	271 845	123 307			1	3 780
16.03.2017	5 490 682	123 319	1	1 225		
17.03.2017	5 490 682	123 319			1	1 225
20.01.2017	286 621	123 368	1	970		
06.02.2017	1 794 098	123 368	1	985		
05.05.2017	4 753 603	494			1	4 160
05.05.2017	4 753 603	494			1	4 160
04.05.2017	4 753 603	494	1	4 160		
04.05.2017	4 753 603	494	1	4 160		
13.03.2017	3 331 475	124 047	1	6 300		
26.05.2017	922 502	29 190	1	45 785		
26.06.2017	4 359 924	95 921	1	3 090		
09.02.2017	5 516 659	116 486	1	12 500		
16.01.2017	3 111 095	116 592	1	26 060		
14.03.2017	5 887 491	123 731	1	14 795		
21.02.2017	1 028 630	123 842	1	5 115		
24.01.2017	1 114 017	123 899	1	2 100		
13.09.2017	2 907 941	130 722	1	675		
06.04.2017	2 902 009	137 944	1	1 630		
04.08.2017	3 987 953	138 019	1	5 370		
07.08.2017	3 987 953	138 019			1	5 370
08.02.2017	2 728 455	84 624	1	36 750		
24.03.2017	551 877	107 185			1	4 255
23.03.2017	551 877	107 185	1	4 255		
13.03.2017	3 823 944	121 611	1	6 285		
21.02.2017	510 332	128 735	1	735		
07.03.2017	563 439	135 839	1	1 345		
06.03.2017	5 538 363	135 839	1	1 485		
17.02.2017	1 051 229	135 892	1	875		
10.08.2017	2 775 211	135 984	1	4 185		
19.09.2017	3 851 012	153 898	1	7 415		
18.09.2017	4 799 314	114 902			1	11 420
15.09.2017	4 799 314	114 902	1	11 420		
07.03.2017	371 693	128 981	1	6 620		
25.09.2017	4 045 889	129 017			6	22 330
22.09.2017	4 045 889	129 017	6	22 330		
26.01.2017	170 074	129 249	1	925		
22.09.2017	4 045 889	129 249			2	1 900
22.09.2017	4 045 889	129 249	2	1 900		
25.01.2017	1 831 066	129 249	1	970		
13.03.2017	1 240 487	129 253	1	16 260		
03.02.2017	2 114 362	129 253	1	16 405		
08.08.2017	4 886 995	26 023			1	16 645
12.07.2017	4 886 995	26 023	1	16 645		
20.03.2017	212 115	26 023	1	17 560		
10.02.2017	2 347 450	26 032	1	8 095		
17.05.2017	718 644	26 032	1	7 595		
23.03.2017	2 349 913	115 190	1	6 665		
12.09.2017	1 351 765	122 346	1	13 105		
13.09.2017	1 351 765	122 346			1	13 105
14.04.2017	310 955	129 386	1	18 600		
20.03.2017	1 015 821	129 504	1	7 160		
03.08.2017	2 273 366	136 453	1	2 215		
24.03.2017	245 430	108 698	1	4 635		
26.07.2017	3 378 407	115 641	1	5 200		
12.07.2017	1 951 345	115 641	2	10 400		
13.07.2017	1 951 345	115 641			2	10 400
01.08.2017	3 378 407	115 641			1	5 200
03.05.2017	1 236 032	122 793	1	6 420		
30.08.2017	4 924 998	122 804	1	22 625		
13.09.2017	4 924 998	122 804			1	22 625
07.06.2017	2 220 911	122 850			1	28 875
02.02.2017	4 880 259	122 850	1	26 990		
31.05.2017	2 220 911	122 850	1	28 875		
08.03.2017	5 502 960	129 773	1	21 455		
24.08.2017	5 858 577	129 794	1	6 415		
14.08.2017	1 852 886	129 794			1	6 130
11.08.2017	1 852 886	129 794	1	6 130		
31.03.2017	1 658 369	129 801			1	22 770
31.03.2017	1 658 369	129 801	1	22 770		
24.05.2017	759 108	136 799	1	5 050		
03.08.2017	3 304 848	136 799			1	5 160
02.08.2017	3 304 848	136 799	1	5 160		
18.07.2017	2 480 676	136 960	1	2 155		
16.03.2017	4 000 922	136 960	1	2 155		
24.08.2017	5 858 577	137 037	1	8 425		
14.04.2017	4 963 635	137 037	1	8 515		
08.09.2017	1 448 166	154 887	1	17 970		
11.09.2017	1 448 166	154 887			1	17 970
13.03.2017	2 432 387	116 281	1	15 010		
25.08.2017	3 602 426	123 320	1	1 225		
03.04.2017	1 430 578	123 370	1	660		
05.05.2017	4 753 603	493			1	4 160
04.05.2017	4 753 603	493	1	4 160		
04.07.2017	499 575	7 202	1	12 600		
01.08.2017	3 603 133	95 850			1	30 170
31.07.2017	3 603 133	95 850	1	30 170		
12.01.2017	1 624 270	123 657	1	8 945		
20.02.2017	1 547 790	137 821	1	14 155		
14.07.2017	1 794 242	137 853	1	9 840		
15.02.2017	5 308 989	138 007	1	6 290		
20.01.2017	4 685 900	26 495			1	6 700
18.01.2017	4 685 900	26 495	1	6 700		
18.01.2017	2 761 748	26 495	1	6 320		
06.03.2017	231 432	64 365			1	15 515
02.03.2017	231 432	64 365	1	15 515		
23.08.2017	426 139	94 625	1	1 575		
21.03.2017	3 414 817	94 625	1	1 410		
29.08.2017	685 361	115 808	1	4 760		
25.01.2017	3 252 665	122 969			1	21 075
24.01.2017	3 252 665	122 969	1	21 075		
13.07.2017	2 401 258	130 099			1	5 945
16.01.2017	1 026 566	130 099			2	22 155
12.07.2017	2 401 258	130 099	1	5 945		
02.08.2017	5 177 910	130 099	1	5 895		
13.01.2017	1 026 566	130 099	2	22 155		
13.04.2017	4 242 363	137 301	1	15 130		
27.01.2017	1 541 587	137 301	1	16 665		
08.09.2017	1 448 166	155 167	1	19 765		
11.09.2017	1 448 166	155 167			1	19 765
25.08.2017	5 389 117	123 383	1	1 395		
25.08.2017	5 389 117	123 383			1	1 395
23.01.2017	1 295 757	123 383	1	1 050		
12.05.2017	2 053 231	123 446	1	6 955		
28.06.2017	2 330 202	137 517	1	9 105		
10.02.2017	2 325 690	116 956	1	7 375		
13.02.2017	2 325 690	116 956			1	7 375
02.02.2017	1 074 967	123 921	1	2 975		
30.01.2017	808 501	123 993	1	4 665		
03.02.2017	5 712 279	124 035	2	5 780		
16.02.2017	3 514 314	124 035			3	8 670
13.06.2017	1 909 487	124 035	1	2 890		
25.09.2017	2 328 788	124 035	1	2 890		
14.02.2017	3 514 314	124 035	3	8 670		
31.03.2017	5 756 017	124 035	1	2 890		
16.03.2017	920 487	124 128	1	12 420		
16.03.2017	815 914	73 681	1	1 665		
03.05.2017	2 183 563	73 681	1	1 995		
17.03.2017	815 914	73 681			1	1 665
15.03.2017	1 044 566	81 157			1	14 500
14.03.2017	1 044 566	81 157	1	14 500		
17.02.2017	3 327 556	123 616	1	6 930		
25.01.2017	1 904 196	123 654	1	18 760		
27.01.2017	1 904 196	123 654			1	6 520
24.04.2017	3 310 690	123 755	1	3 075		
25.09.2017	4 045 889	123 755			1	3 025
22.09.2017	4 045 889	123 755	1	3 025		
01.03.2017	2 660 796	123 820	1	12 105		
30.08.2017	1 487 038	123 820	1	12 660		
19.04.2017	2 966 994	123 820	1	12 105		
20.04.2017	5 594 953	123 820	1	12 010		
25.01.2017	3 001 448	123 820	1	12 845		
27.04.2017	2 966 994	123 820			1	12 105
31.07.2017	5 478 214	123 889			1	3 565
28.07.2017	5 478 214	123 889	1	3 565		
14.08.2017	4 205 217	137 861			1	11 785
11.08.2017	4 205 217	137 861	1	11 785		
31.05.2017	3 521 021	137 866	1	10 865		
19.04.2017	3 946 422	137 938			1	4 025
29.03.2017	2 025 068	135 891	1	1 225		
27.06.2017	5 749 903	135 915	1	8 560		
28.06.2017	5 749 903	135 915			1	8 560
24.04.2017	2 665 818	135 926	1	4 525		
17.01.2017	5 299 122	135 981	1	4 090		
06.03.2017	1 038 811	135 981	1	4 090		
18.01.2017	5 299 122	135 981			1	4 090
21.06.2017	1 116 012	77 517	1	745		
08.03.2017	595 670	122 186	1	6 085		
09.03.2017	595 670	122 186			1	6 085
08.08.2017	4 040 916	129 036	1	3 940		
28.07.2017	3 935 050	129 036	1	3 940		
31.07.2017	3 935 050	129 036			1	3 940
28.06.2017	510 926	129 036	1	3 740		
09.08.2017	4 040 916	129 036			1	3 940
10.08.2017	1 518 085	129 063	1	7 605		
11.08.2017	1 518 085	129 063			1	7 605
26.06.2017	604 456	129 125			1	53 325
23.06.2017	604 456	129 125	1	53 325		
02.06.2017	5 833 603	136 198			1	1 365
01.06.2017	5 833 603	136 198	1	1 365		
09.06.2017	3 357 139	32 990	1	540		
27.06.2017	4 313 798	108 337			1	1 255
27.06.2017	4 313 798	108 337	1	1 255		
13.01.2017	4 577 881	122 466	1	3 185		
01.02.2017	3 544 163	129 495	1	10 180		
15.02.2017	2 962 534	136 427	1	1 815		
06.03.2017	2 032 824	136 433	1	485		
19.01.2017	4 873 563	136 433	1	480		
08.02.2017	256 033	136 433	2	980		
10.02.2017	256 033	136 433			1	480
08.02.2017	4 272 357	136 436	1	655		
02.02.2017	2 309 692	136 436	1	645		
06.02.2017	2 309 692	136 436			1	645
13.02.2017	1 833 820	136 436	2	1 155		
13.02.2017	4 465 947	136 436	1	560		
13.02.2017	4 272 357	136 436			1	655
08.03.2017	5 145 084	136 437			1	825
14.02.2017	4 284 573	136 437	1	790		
15.02.2017	2 962 534	136 437	1	780		
07.03.2017	5 145 084	136 437	1	825		
07.06.2017	2 220 911	122 863			1	33 760
31.05.2017	2 220 911	122 863	1	33 760		
07.06.2017	1 518 530	129 695	1	2 940		
07.03.2017	5 282 068	129 861	1	985		
30.06.2017	5 565 189	129 861	1	1 230		
17.01.2017	2 304 448	129 861	1	1 070		
02.06.2017	3 611 852	137 048	1	2 720		
21.09.2017	4 679 479	154 901	1	7 820		
16.01.2017	5 480 536	26 511	1	7 990		
17.01.2017	5 480 536	26 511			1	7 990
14.04.2017	4 946 642	26 511	1	6 000		
02.03.2017	4 495 872	26 511	1	6 950		
08.02.2017	4 415 870	26 511	1	6 950		
24.03.2017	535 936	26 511	1	5 495		
17.04.2017	4 946 642	26 511			1	6 000
19.04.2017	5 894 720	72 221	1	10 000		
21.04.2017	5 894 720	72 221			1	10 000
19.04.2017	3 946 422	137 938	1	4 025		
21.07.2017	4 592 890	137 960	1	15 790		
24.03.2017	2 035 941	72 221	1	10 000		
06.09.2017	375 461	72 221	2	20 000		
22.09.2017	3 258 435	72 221	1	10 000		
30.05.2017	1 463 029	72 221	1	10 000		
13.01.2017	3 869 236	122 949	1	4 500		
26.05.2017	5 070 862	130 026	1	12 020		
10.01.2017	2 811 056	130 092	1	16 240		
23.06.2017	2 321 968	130 177	1	1 350		
23.06.2017	2 321 968	130 177			1	1 350
12.01.2017	5 735 381	130 270	1	1 140		
13.01.2017	3 916 006	130 270	1	1 140		
17.01.2017	5 735 381	130 270			1	1 140
21.06.2017	3 611 589	137 286	1	10 520		
21.09.2017	1 400 034	137 286	1	5 865		
02.03.2017	5 582 683	41 532	1	15 905		
22.08.2017	2 393 444	101 935	1	5 415		
10.08.2017	4 998 639	101 935	1	5 460		
25.08.2017	5 389 117	123 427	1	1 105		
25.08.2017	5 389 117	123 427			1	1 105
07.03.2017	1 965 761	137 425	1	16 000		
07.09.2017	2 458 436	72 758	1	2 275		
20.04.2017	1 570 834	72 758	1	2 730		
